Loading analysis\params-ks-grand.json ...
Processing 704 samples with 4 workers ...
  579/704: m093_vel2 ... N_FFT=8192  EQ peak=19.4dB range=35.1dB  width=0.701
  580/704: m093_vel4 ... N_FFT=8192  EQ peak=28.3dB range=42.5dB  width=0.904
  581/704: m089_vel5 ... N_FFT=8192  EQ peak=18.3dB range=30.2dB  width=0.594
  582/704: m093_vel5 ... N_FFT=8192  EQ peak=24.5dB range=37.9dB  width=1.235
  583/704: m094_vel7 ... N_FFT=8192  EQ peak=21.1dB range=27.0dB  width=3.914
  584/704: m093_vel6 ... N_FFT=8192  EQ peak=25.9dB range=38.6dB  width=1.447
  585/704: m094_vel0 ... N_FFT=8192  EQ peak=18.7dB range=34.6dB  width=0.526
  586/704: m094_vel1 ... N_FFT=8192  EQ peak=20.6dB range=38.9dB  width=0.425
  587/704: m094_vel4 ... N_FFT=8192  EQ peak=24.6dB range=36.8dB  width=0.500
  588/704: m094_vel2 ... N_FFT=8192  EQ peak=20.4dB range=35.7dB  width=0.406
  589/704: m094_vel3 ... N_FFT=8192  EQ peak=19.0dB range=33.2dB  width=0.307
  590/704: m094_vel6 ... N_FFT=8192  EQ peak=29.2dB range=37.7dB  width=0.600
  591/704: m095_vel7 ... N_FFT=8192  EQ peak=19.8dB range=29.5dB  width=1.390
  592/704: m089_vel4 ... N_FFT=8192  EQ peak=24.5dB range=34.8dB  width=1.778
  593/704: m094_vel5 ... N_FFT=8192  EQ peak=22.3dB range=37.4dB  width=0.304
  594/704: m095_vel0 ... N_FFT=8192  EQ peak=21.9dB range=38.4dB  width=0.449
  595/704: m095_vel1 ... N_FFT=8192  EQ peak=21.1dB range=37.8dB  width=0.316
  596/704: m095_vel2 ... N_FFT=8192  EQ peak=26.6dB range=41.9dB  width=0.449
  597/704: m095_vel3 ... N_FFT=8192  EQ peak=24.5dB range=39.1dB  width=0.577
  598/704: m095_vel5 ... N_FFT=8192  EQ peak=22.4dB range=33.8dB  width=0.644
  599/704: m096_vel7 ... N_FFT=8192  EQ peak=23.3dB range=29.4dB  width=3.634
  600/704: m095_vel6 ... N_FFT=8192  EQ peak=29.8dB range=41.2dB  width=0.577
  601/704: m096_vel0 ... N_FFT=8192  EQ peak=19.3dB range=36.2dB  width=0.471
  602/704: m096_vel1 ... N_FFT=8192  EQ peak=15.1dB range=31.7dB  width=0.313
  603/704: m096_vel2 ... N_FFT=8192  EQ peak=27.8dB range=41.2dB  width=0.388
  604/704: m096_vel3 ... N_FFT=8192  EQ peak=22.2dB range=36.1dB  width=0.460
  605/704: m096_vel4 ... N_FFT=8192  EQ peak=23.0dB range=38.2dB  width=0.568
  606/704: m096_vel5 ... N_FFT=8192  EQ peak=23.3dB range=34.2dB  width=0.958
  607/704: m097_vel7 ... N_FFT=8192  EQ peak=15.9dB range=22.9dB  width=0.981
  608/704: m096_vel6 ... N_FFT=8192  EQ peak=32.9dB range=39.2dB  width=1.629
  609/704: m097_vel0 ... N_FFT=8192  EQ peak=5.4dB range=25.7dB  width=0.476
  610/704: m097_vel2 ... N_FFT=8192  EQ peak=18.3dB range=33.6dB  width=0.375
  611/704: m097_vel3 ... N_FFT=8192  EQ peak=26.7dB range=42.0dB  width=0.395
  612/704: m097_vel4 ... N_FFT=8192  EQ peak=25.7dB range=39.8dB  width=0.559
  613/704: m098_vel0 ... N_FFT=8192  EQ peak=20.3dB range=31.4dB  width=0.574
  614/704: m097_vel6 ... N_FFT=8192  EQ peak=35.2dB range=45.5dB  width=0.534
  615/704: m098_vel1 ... N_FFT=8192  EQ peak=19.0dB range=33.3dB  width=0.459
  616/704: m098_vel2 ... N_FFT=8192  EQ peak=30.4dB range=45.7dB  width=0.457
  617/704: m098_vel3 ... N_FFT=8192  EQ peak=31.1dB range=45.2dB  width=0.327
  618/704: m098_vel7 ... N_FFT=8192  EQ peak=25.7dB range=30.8dB  width=1.145
  619/704: m098_vel4 ... N_FFT=8192  EQ peak=27.3dB range=40.7dB  width=1.522
  620/704: m098_vel5 ... N_FFT=8192  EQ peak=29.3dB range=41.6dB  width=1.769
  621/704: m098_vel6 ... N_FFT=8192  EQ peak=29.4dB range=41.6dB  width=1.368
  622/704: m099_vel0 ... N_FFT=8192  EQ peak=20.5dB range=42.3dB  width=0.299
  623/704: m099_vel2 ... N_FFT=8192  EQ peak=25.6dB range=32.8dB  width=1.799
  624/704: m099_vel7 ... N_FFT=8192  EQ peak=23.4dB range=28.1dB  width=0.919
  625/704: m099_vel1 ... N_FFT=8192  EQ peak=22.6dB range=38.5dB  width=0.420
  626/704: m099_vel3 ... N_FFT=8192  EQ peak=23.1dB range=38.1dB  width=0.865
  627/704: m099_vel6 ... N_FFT=8192  EQ peak=32.3dB range=42.2dB  width=0.849
  628/704: m099_vel5 ... N_FFT=8192  EQ peak=26.0dB range=38.4dB  width=1.011
  629/704: m099_vel4 ... N_FFT=8192  EQ peak=22.1dB range=34.2dB  width=0.886
  630/704: m100_vel0 ... N_FFT=8192  EQ peak=10.9dB range=32.4dB  width=0.331
  631/704: m100_vel7 ... N_FFT=8192  EQ peak=28.3dB range=32.8dB  width=0.873
  632/704: m100_vel1 ... N_FFT=8192  EQ peak=18.3dB range=36.9dB  width=0.360
  633/704: m100_vel2 ... N_FFT=8192  EQ peak=25.4dB range=38.9dB  width=0.592
  634/704: m100_vel3 ... N_FFT=8192  EQ peak=24.9dB range=36.5dB  width=0.402
  635/704: m100_vel4 ... N_FFT=8192  EQ peak=30.4dB range=42.8dB  width=0.541
  636/704: m100_vel5 ... N_FFT=8192  EQ peak=24.8dB range=35.9dB  width=1.606
  637/704: m100_vel6 ... N_FFT=8192  EQ peak=27.7dB range=37.9dB  width=1.553
  638/704: m101_vel0 ... N_FFT=8192  EQ peak=13.7dB range=34.9dB  width=0.249
  639/704: m101_vel1 ... N_FFT=8192  EQ peak=27.7dB range=43.3dB  width=0.342
  640/704: m101_vel4 ... N_FFT=8192  EQ peak=32.8dB range=46.0dB  width=0.365
  641/704: m101_vel2 ... N_FFT=8192  EQ peak=31.7dB range=47.1dB  width=0.419
  642/704: m101_vel3 ... N_FFT=8192  EQ peak=30.7dB range=42.4dB  width=0.431
  643/704: m101_vel7 ... N_FFT=8192  EQ peak=27.5dB range=31.8dB  width=1.555
  644/704: m101_vel6 ... N_FFT=8192  EQ peak=37.9dB range=47.4dB  width=0.704
  645/704: m101_vel5 ... N_FFT=8192  EQ peak=33.0dB range=43.1dB  width=0.790
  646/704: m102_vel0 ... N_FFT=8192  EQ peak=15.6dB range=35.3dB  width=0.403
  647/704: m095_vel4 ... N_FFT=8192  EQ peak=25.6dB range=37.1dB  width=0.517
  648/704: m102_vel7 ... N_FFT=8192  EQ peak=27.3dB range=33.5dB  width=1.981
  649/704: m102_vel1 ... N_FFT=8192  EQ peak=28.9dB range=36.0dB  width=0.429
  650/704: m102_vel3 ... N_FFT=8192  EQ peak=31.8dB range=45.6dB  width=0.640
  651/704: m102_vel5 ... N_FFT=8192  EQ peak=33.9dB range=38.6dB  width=3.309
  652/704: m102_vel4 ... N_FFT=8192  EQ peak=30.8dB range=45.0dB  width=1.080
  653/704: m102_vel2 ... N_FFT=8192  EQ peak=18.8dB range=32.6dB  width=0.995
  654/704: m102_vel6 ... N_FFT=8192  EQ peak=34.4dB range=38.8dB  width=2.486
  655/704: m103_vel0 ... N_FFT=8192  EQ peak=25.7dB range=46.0dB  width=0.356
  656/704: m103_vel2 ... N_FFT=8192  EQ peak=18.9dB range=34.3dB  width=0.357
  657/704: m103_vel1 ... N_FFT=8192  EQ peak=24.1dB range=39.7dB  width=0.404
  658/704: m103_vel7 ... N_FFT=8192  EQ peak=36.4dB range=40.7dB  width=1.752
  659/704: m103_vel5 ... N_FFT=8192  EQ peak=30.8dB range=33.5dB  width=1.442
  660/704: m103_vel6 ... N_FFT=8192  EQ peak=35.7dB range=46.5dB  width=1.592
  661/704: m103_vel3 ... N_FFT=8192  EQ peak=40.1dB range=56.7dB  width=0.303
  662/704: m097_vel1 ... N_FFT=8192  EQ peak=14.4dB range=34.2dB  width=0.426
  663/704: m103_vel4 ... N_FFT=8192  EQ peak=31.7dB range=44.1dB  width=0.550
  664/704: m104_vel7 ... N_FFT=8192  EQ peak=23.2dB range=28.4dB  width=0.744
  665/704: m104_vel0 ... N_FFT=8192  EQ peak=15.3dB range=34.3dB  width=0.261
  666/704: m104_vel2 ... N_FFT=8192  EQ peak=22.5dB range=38.4dB  width=0.475
  667/704: m104_vel1 ... N_FFT=8192  EQ peak=22.4dB range=36.0dB  width=0.389
  668/704: m104_vel4 ... N_FFT=8192  EQ peak=33.1dB range=44.1dB  width=0.293
  669/704: m104_vel5 ... N_FFT=8192  EQ peak=33.1dB range=42.4dB  width=0.578
  670/704: m097_vel5 ... N_FFT=8192  EQ peak=26.0dB range=39.4dB  width=0.651
  671/704: m104_vel3 ... N_FFT=8192  EQ peak=29.3dB range=43.2dB  width=0.292
  672/704: m105_vel7 ... N_FFT=8192  EQ peak=26.5dB range=31.4dB  width=1.181
  673/704: m105_vel2 ... N_FFT=8192  EQ peak=16.1dB range=28.2dB  width=0.569
  674/704: m105_vel0 ... N_FFT=8192  EQ peak=13.4dB range=30.5dB  width=0.477
  675/704: m105_vel1 ... N_FFT=8192  EQ peak=24.6dB range=39.5dB  width=0.468
  676/704: m104_vel6 ... N_FFT=8192  EQ peak=33.5dB range=44.9dB  width=1.408
  677/704: m105_vel5 ... N_FFT=8192  EQ peak=36.4dB range=48.1dB  width=0.522
  678/704: m105_vel6 ... N_FFT=8192  EQ peak=32.2dB range=41.9dB  width=0.447
  679/704: m105_vel4 ... N_FFT=8192  EQ peak=31.5dB range=43.7dB  width=0.350
  680/704: m106_vel7 ... N_FFT=8192  EQ peak=31.9dB range=36.3dB  width=1.113
  681/704: m105_vel3 ... N_FFT=8192  EQ peak=28.8dB range=41.5dB  width=0.381
  682/704: m106_vel0 ... N_FFT=8192  EQ peak=21.6dB range=39.4dB  width=0.282
  683/704: m106_vel1 ... N_FFT=8192  EQ peak=12.6dB range=20.7dB  width=0.604
  684/704: m106_vel6 ... N_FFT=8192  EQ peak=28.5dB range=37.2dB  width=0.554
  685/704: m106_vel3 ... N_FFT=8192  EQ peak=25.8dB range=41.2dB  width=0.282
  686/704: m106_vel2 ... N_FFT=8192  EQ peak=18.4dB range=29.7dB  width=0.674
  687/704: m106_vel4 ... N_FFT=8192  EQ peak=40.0dB range=53.9dB  width=0.283
  688/704: m107_vel7 ... N_FFT=8192  EQ peak=29.6dB range=33.6dB  width=1.397
  689/704: m106_vel5 ... N_FFT=8192  EQ peak=31.2dB range=42.6dB  width=0.373
  690/704: m107_vel0 ... N_FFT=8192  EQ peak=10.6dB range=17.3dB  width=0.616
  691/704: m107_vel5 ... N_FFT=8192  EQ peak=28.7dB range=40.0dB  width=0.393
  692/704: m107_vel2 ... N_FFT=8192  EQ peak=19.3dB range=35.7dB  width=0.457
  693/704: m107_vel1 ... N_FFT=8192  EQ peak=17.7dB range=34.7dB  width=0.410
  694/704: m107_vel3 ... N_FFT=8192  EQ peak=22.3dB range=35.2dB  width=0.577
  695/704: m108_vel7 ... N_FFT=8192  EQ peak=32.7dB range=36.8dB  width=2.078
  696/704: m107_vel4 ... N_FFT=8192  EQ peak=31.1dB range=45.5dB  width=0.357
  697/704: m107_vel6 ... N_FFT=8192  EQ peak=31.9dB range=42.8dB  width=0.392
  698/704: m108_vel0 ... N_FFT=8192  EQ peak=17.4dB range=31.7dB  width=0.301
  699/704: m108_vel2 ... N_FFT=8192  EQ peak=5.6dB range=29.1dB  width=1.178
  700/704: m108_vel4 ... N_FFT=8192  EQ peak=5.8dB range=29.4dB  width=1.143
  701/704: m108_vel5 ... N_FFT=8192  EQ peak=31.6dB range=39.3dB  width=0.524
  702/704: m108_vel3 ... N_FFT=8192  EQ peak=38.8dB range=50.3dB  width=0.244
  703/704: m108_vel1 ... N_FFT=8192  EQ peak=15.0dB range=33.6dB  width=0.440
  704/704: m108_vel6 ... N_FFT=8192  EQ peak=35.7dB range=42.9dB  width=0.381

Successfully computed EQ for 704/704 samples.
Saving analysis\params-ks-grand.json ...
Done.
